home_tract,work_tract,flow_jobs
31055007312,31055007464,6
31055007312,31055007465,3
31055007312,31055007466,3
31055007312,31055007467,4
31055007312,31055007469,2
31055007312,31055007470,3
31055007312,31055007471,6
31055007312,31055007472,3
31055007312,31055007473,5
31055007312,31055007474,17
31055007312,31055007504,3
31055007312,31055007505,2
31055007312,31055007514,1
31055007312,31055007515,4
31055007312,31055007518,6
31055007312,31055007519,9
31055007312,31055007520,1
31055007312,31055007521,4
31055007312,31055007523,4
31055007312,31055007524,10
31055007312,31067964800,3
31055007312,31067965100,1
31055007312,31079000400,1
31055007312,31079000600,1
31055007312,31079000900,1
31055007312,31109000500,2
31055007312,31109000900,2
31055007312,31109001002,2
31055007312,31109001102,1
31055007312,31109001200,2
31055007312,31109001500,2
31055007312,31109001600,1
31055007312,31109001800,1
31055007312,31109001900,4
31055007312,31109002100,1
31055007312,31109002200,1
31055007312,31109002900,2
31055007312,31109003003,2
31055007312,31109003005,1
31055007312,31109003102,1
31055007312,31109003605,2
31055007312,31109003608,2
31055007312,31109003708,1
31055007312,31109003709,1
31055007312,31109003716,1
31055007312,31109003721,2
31055007312,31109003802,1
31055007312,31109010100,1
31055007312,31109010300,1
31055007312,31109010401,1
31055007312,31109983200,1
31055007312,31111960500,1
31055007312,31119960700,1
31055007312,31127968100,1
31055007312,31127968200,1
31055007312,31131966600,1
31055007312,31141965500,1
31055007312,31143960100,1
31055007312,31151960601,1
31055007312,31153010104,3
31055007312,31153010105,1
31055007312,31153010106,2
31055007312,31153010108,4
31055007312,31153010204,2
31055007312,31153010207,1
31055007312,31153010208,1
31055007312,31153010305,1
31055007312,31153010401,2
31055007312,31153010502,4
31055007312,31153010505,1
31055007312,31153010614,1
31055007312,31153010616,8
31055007312,31153010617,3
31055007312,31153010619,3
31055007312,31153010620,5
31055007312,31153010621,2
31055007312,31153010622,4
31055007312,31153010623,5
31055007312,31153010625,2
31055007312,31153010627,1
31055007312,31153010629,39
31055007312,31153010631,2
31055007312,31153010633,2
31055007312,31153010634,1
31055007312,31153010635,5
31055007312,31153010637,3
31055007312,31153010701,6
31055007312,31155968300,2
31055007312,31159960300,1
31055007312,31177050102,7
31055007312,31177050300,1
31055007314,31001965400,1
31055007314,31017975000,1
31055007314,31019969203,1
31055007314,31019969204,1
31055007314,31019969600,1
31055007314,31019969700,2
31055007314,31025965600,2
31055007314,31025965900,2
31055007314,31025966000,2
31055007314,31025966100,1
31055007314,31035962200,1
31055007314,31041971900,1
31055007314,31043010101,1
31055007314,31047968400,1
31055007314,31047968600,1
31055007314,31053963600,2
31055007314,31053963700,2
31055007314,31053963800,11
31055007314,31053963900,3
31055007314,31053964000,4
31055007314,31053964100,1
31055007314,31053964200,1
31055007314,31053964300,6
31055007314,31053964400,4
31055007314,31055000200,7
31055007314,31055000400,6
31055007314,31055000500,35
31055007314,31055000700,2
31055007314,31055001100,4
31055007314,31055001200,2
31055007314,31055001600,48
31055007314,31055001800,100
31055007314,31055001900,6
31055007314,31055002500,2
31055007314,31055002900,8
31055007314,31055003000,1
31055007314,31055003100,6
31055007314,31055003200,3
31055007314,31055003300,1
31055007314,31055003401,1
31055007314,31055003500,1
31055007314,31055003600,6
31055007314,31055003800,10
31055007314,31055004000,7
31055007314,31055004200,33
31055007314,31055004300,12
31055007314,31055004400,51
31055007314,31055004600,4
31055007314,31055004700,14
31055007314,31055004800,3
31055007314,31055004900,9
31055007314,31055005000,6
31055007314,31055005100,66
31055007314,31055005300,1
31055007314,31055005500,5
31055007314,31055005600,6
31055007314,31055005700,6
31055007314,31055005901,1
31055007314,31055006102,6
31055007314,31055006202,5
31055007314,31055006301,3
31055007314,31055006303,2
31055007314,31055006503,5
31055007314,31055006504,3
31055007314,31055006505,11
31055007314,31055006506,12
31055007314,31055006603,1
31055007314,31055006604,3
31055007314,31055006605,29
31055007314,31055006606,18
31055007314,31055006701,113
31055007314,31055006703,58
31055007314,31055006704,21
31055007314,31055006803,16
31055007314,31055006804,5
31055007314,31055006805,25
31055007314,31055006806,33
31055007314,31055006904,4
31055007314,31055006905,14
31055007314,31055006906,6
31055007314,31055007001,93
31055007314,31055007002,1
31055007314,31055007003,17
31055007314,31055007101,2
31055007314,31055007102,1
31055007314,31055007303,5
31055007314,31055007304,3
31055007314,31055007310,3
31055007314,31055007311,8
31055007314,31055007312,14
31055007314,31055007314,47
31055007314,31055007315,12
31055007314,31055007317,23
31055007314,31055007318,107
31055007314,31055007319,3
31055007314,31055007320,9
31055007314,31055007406,11
31055007314,31055007407,5
31055007314,31055007408,10
31055007314,31055007409,155
31055007314,31055007424,1
31055007314,31055007429,12
31055007314,31055007431,14
31055007314,31055007432,7
31055007314,31055007433,12
31055007314,31055007434,4
31055007314,31055007435,2
31055007314,31055007436,5
31055007314,31055007438,5
31055007314,31055007439,42
31055007314,31055007440,7
31055007314,31055007441,14
31055007314,31055007442,9
31055007314,31055007443,17
31055007314,31055007444,33
31055007314,31055007445,34
31055007314,31055007447,1
31055007314,31055007448,10
31055007314,31055007449,33
31055007314,31055007450,1
31055007314,31055007451,28
31055007314,31055007452,1
31055007314,31055007454,7
31055007314,31055007455,2
31055007314,31055007456,21
31055007314,31055007457,11
31055007314,31055007459,4
31055007314,31055007460,4
31055007314,31055007462,16
31055007314,31055007463,6
31055007314,31055007464,5
31055007314,31055007465,3
31055007314,31055007466,4
31055007314,31055007467,13
31055007314,31055007469,2
31055007314,31055007470,18
31055007314,31055007471,15
31055007314,31055007472,14
31055007314,31055007473,36
31055007314,31055007474,64
31055007314,31055007504,14
31055007314,31055007505,2
31055007314,31055007506,17
31055007314,31055007508,1
31055007314,31055007509,16
31055007314,31055007514,3
31055007314,31055007515,4
31055007314,31055007517,2
31055007314,31055007518,16
31055007314,31055007519,47
31055007314,31055007520,6
31055007314,31055007521,6
31055007314,31055007522,3
31055007314,31055007523,5
31055007314,31055007524,31
31055007314,31079000500,1
31055007314,31079000700,3
31055007314,31079000900,1
31055007314,31079001100,1
31055007314,31093970600,1
31055007314,31097967600,1
31055007314,31109000500,1
31055007314,31109000700,3
31055007314,31109000900,5
31055007314,31109001003,1
31055007314,31109001101,1
31055007314,31109001200,5
31055007314,31109001301,7
31055007314,31109001302,2
31055007314,31109001600,1
31055007314,31109001900,11
31055007314,31109002002,2
31055007314,31109002200,1
31055007314,31109002500,1
31055007314,31109002800,2
31055007314,31109002900,4
31055007314,31109003003,2
31055007314,31109003005,4
31055007314,31109003102,1
31055007314,31109003104,1
31055007314,31109003301,1
31055007314,31109003302,2
31055007314,31109003604,3
31055007314,31109003605,1
31055007314,31109003607,1
31055007314,31109003704,1
31055007314,31109003708,3
31055007314,31109003713,1
31055007314,31109003714,2
31055007314,31109003716,1
31055007314,31109003718,1
31055007314,31109003719,1
31055007314,31109003721,2
31055007314,31109003722,1
31055007314,31109003723,4
31055007314,31109003801,1
31055007314,31109003802,2
31055007314,31109010100,2
31055007314,31111960500,2
31055007314,31119960801,1
31055007314,31119961100,1
31055007314,31131966900,2
31055007314,31137967000,2
31055007314,31141965100,1
31055007314,31141965302,2
31055007314,31141965400,1
31055007314,31141965500,1
31055007314,31141965600,1
31055007314,31141965700,1
31055007314,31147968600,1
31055007314,31151960601,2
31055007314,31151960602,1
31055007314,31153010103,1
31055007314,31153010104,1
31055007314,31153010105,3
31055007314,31153010106,1
31055007314,31153010107,3
31055007314,31153010108,7
31055007314,31153010203,8
31055007314,31153010205,2
31055007314,31153010207,2
31055007314,31153010208,1
31055007314,31153010401,9
31055007314,31153010502,1
31055007314,31153010616,14
31055007314,31153010617,9
31055007314,31153010619,8
31055007314,31153010620,10
31055007314,31153010621,7
31055007314,31153010622,2
31055007314,31153010625,3
31055007314,31153010627,2
31055007314,31153010629,59
31055007314,31153010631,1
31055007314,31153010632,2
31055007314,31153010633,16
31055007314,31153010634,8
31055007314,31153010635,15
31055007314,31153010636,1
31055007314,31153010637,5
31055007314,31153010638,1
31055007314,31153010701,10
31055007314,31153010702,2
31055007314,31155968300,1
31055007314,31155968400,2
31055007314,31155968500,1
31055007314,31157953500,1
31055007314,31157953900,1
31055007314,31159960200,1
31055007314,31177050101,4
31055007314,31177050102,33
31055007314,31177050201,7
31055007314,31177050202,5
31055007314,31179978600,1
31055007314,31179978700,1
31055007315,31001965500,1
31055007315,31013951100,1
31055007315,31019969202,1
31055007315,31019969203,2
31055007315,31019969300,1
31055007315,31019969700,1
31055007315,31023967600,1
31055007315,31025965700,2
31055007315,31025965800,2
31055007315,31025966100,2
31055007315,31033955000,1
31055007315,31037964700,1
31055007315,31039972800,2
31055007315,31043010101,1
31055007315,31043010300,2
31055007315,31045950700,1
31055007315,31053963700,1
31055007315,31053963800,12
31055007315,31053963900,1
31055007315,31053964000,7
31055007315,31053964100,3
31055007315,31053964200,3
31055007315,31053964300,3
31055007315,31053964400,5
31055007315,31055000200,8
31055007315,31055000400,19
31055007315,31055000500,53
31055007315,31055001100,1
31055007315,31055001200,5
31055007315,31055001600,52
31055007315,31055001800,148
31055007315,31055001900,4
31055007315,31055002000,8
31055007315,31055002100,2
31055007315,31055002400,1
31055007315,31055002500,4
31055007315,31055002900,13
31055007315,31055003100,9
31055007315,31055003200,2
31055007315,31055003300,1
31055007315,31055003401,1
31055007315,31055003402,2
31055007315,31055003500,5
31055007315,31055003600,8
31055007315,31055003800,17
31055007315,31055003900,2
31055007315,31055004000,18
31055007315,31055004200,49
31055007315,31055004300,13
31055007315,31055004400,64
31055007315,31055004500,2
31055007315,31055004600,5
31055007315,31055004700,22
31055007315,31055004800,1
31055007315,31055004900,8
31055007315,31055005000,5
31055007315,31055005100,63
31055007315,31055005200,1
31055007315,31055005400,2
31055007315,31055005500,1
31055007315,31055005600,8
31055007315,31055005700,1
31055007315,31055005902,2
31055007315,31055006102,2
31055007315,31055006202,3
31055007315,31055006302,3
31055007315,31055006303,2
31055007315,31055006400,7
31055007315,31055006503,6
31055007315,31055006504,15
31055007315,31055006505,17
31055007315,31055006506,12
31055007315,31055006603,4
31055007315,31055006604,6
31055007315,31055006605,28
31055007315,31055006606,13
31055007315,31055006701,114
31055007315,31055006703,44
31055007315,31055006704,36
31055007315,31055006803,17
31055007315,31055006804,2
31055007315,31055006805,34
31055007315,31055006806,33
31055007315,31055006903,1
31055007315,31055006904,1
31055007315,31055006905,14
31055007315,31055006906,5
31055007315,31055007001,93
31055007315,31055007002,1
31055007315,31055007003,25
31055007315,31055007101,5
31055007315,31055007304,9
31055007315,31055007310,4
31055007315,31055007311,10
31055007315,31055007312,38
31055007315,31055007314,2
31055007315,31055007315,36
31055007315,31055007316,3
31055007315,31055007317,7
31055007315,31055007318,19
31055007315,31055007319,17
31055007315,31055007320,6
31055007315,31055007406,3
31055007315,31055007407,19
31055007315,31055007408,10
31055007315,31055007409,154
31055007315,31055007424,2
31055007315,31055007429,15
31055007315,31055007431,15
31055007315,31055007432,19
31055007315,31055007433,4
31055007315,31055007434,2
31055007315,31055007435,2
31055007315,31055007436,4
31055007315,31055007438,8
31055007315,31055007439,34
31055007315,31055007440,14
31055007315,31055007441,4
31055007315,31055007442,6
31055007315,31055007443,24
31055007315,31055007444,57
31055007315,31055007445,30
31055007315,31055007446,1
31055007315,31055007448,25
31055007315,31055007449,32
31055007315,31055007450,4
31055007315,31055007451,25
31055007315,31055007452,9
31055007315,31055007453,2
31055007315,31055007454,8
31055007315,31055007455,4
31055007315,31055007456,12
31055007315,31055007457,30
31055007315,31055007458,2
31055007315,31055007459,3
31055007315,31055007461,3
31055007315,31055007462,13
31055007315,31055007463,2
31055007315,31055007464,27
31055007315,31055007465,6
31055007315,31055007466,4
31055007315,31055007467,9
31055007315,31055007468,1
31055007315,31055007469,3
31055007315,31055007470,7
31055007315,31055007471,11
31055007315,31055007472,21
31055007315,31055007473,35
31055007315,31055007474,77
31055007315,31055007504,17
31055007315,31055007506,11
31055007315,31055007508,3
31055007315,31055007509,12
31055007315,31055007514,5
31055007315,31055007515,7
31055007315,31055007516,2
31055007315,31055007517,2
31055007315,31055007518,6
31055007315,31055007519,49
31055007315,31055007520,10
31055007315,31055007521,3
31055007315,31055007522,2
31055007315,31055007523,2
31055007315,31055007524,49
31055007315,31065963900,1
31055007315,31067964800,1
31055007315,31067965100,1
31055007315,31079000400,1
31055007315,31079000600,3
31055007315,31079000700,3
31055007315,31079001000,3
31055007315,31079001200,1
31055007315,31079001300,1
31055007315,31081969300,1
31055007315,31099966600,1
31055007315,31109000201,1
31055007315,31109000202,1
31055007315,31109000400,1
31055007315,31109000500,2
31055007315,31109000700,2
31055007315,31109000900,11
31055007315,31109001002,2
31055007315,31109001101,1
31055007315,31109001200,1
31055007315,31109001301,6
31055007315,31109001400,3
31055007315,31109001600,3
31055007315,31109001900,11
31055007315,31109002002,5
31055007315,31109002100,2
31055007315,31109002200,3
31055007315,31109002701,1
31055007315,31109002900,4
31055007315,31109003002,1
31055007315,31109003003,5
31055007315,31109003005,1
31055007315,31109003102,2
31055007315,31109003301,1
31055007315,31109003302,1
31055007315,31109003604,2
31055007315,31109003608,2
31055007315,31109003609,1
31055007315,31109003708,4
31055007315,31109003714,5
31055007315,31109003716,2
31055007315,31109003719,2
31055007315,31109003721,1
